"","Slice","Count","cID","timePt","cellLine","drug","l2","nl2","day"
"298","WellR06-C05H2B_day3",13,"15",3,"SKMEL5","PLX4720",3.70043971814109,-1.58496250072116,3.764479167
"299","WellR06-C05H2B_day4",19,"15",4,"SKMEL5","PLX4720",4.24792751344359,-1.03747470541866,4.903575
"300","WellR06-C05H2B_day5",29,"15",5,"SKMEL5","PLX4720",4.85798099512757,-0.427421223734677,5.954283333
"301","WellR06-C05H2B_day6",39,"15",6,"SKMEL5","PLX4720",5.28540221886225,0,6.897975
"302","WellR06-C05H2B_day7",34,"15",7,"SKMEL5","PLX4720",5.08746284125034,-0.19793937761191,6.982258333
"303","WellR06-C05H2B_day8",47,"15",8,"SKMEL5","PLX4720",5.55458885167764,0.269186632815389,7.6926375
"304","WellR06-C05H2B_day9",57,"15",9,"SKMEL5","PLX4720",5.83289001416474,0.547487795302493,8.924766667
"305","WellR06-C05H2B_day10",58,"15",10,"SKMEL5","PLX4720",5.85798099512757,0.572578776265323,9.731066667
"306","WellR06-C05H2B_day11",74,"15",11,"SKMEL5","PLX4720",6.20945336562895,0.924051146766701,10.7534125
"307","WellR06-C05H2B_day12",67,"15",12,"SKMEL5","PLX4720",6.06608919045777,0.780686971595523,10.99522083
"308","WellR06-C05H2B_day13",93,"15",13,"SKMEL5","PLX4720",6.53915881110803,1.25375659224578,11.78024167
"309","WellR06-C05H2B_day14",104,"15",14,"SKMEL5","PLX4720",6.70043971814109,1.41503749927884,12.73057917
"310","WellR06-C05H2B_day15",105,"15",15,"SKMEL5","PLX4720",6.71424551766612,1.42884329880387,12.9729875
"311","WellR06-C05H2B_day16",130,"15",16,"SKMEL5","PLX4720",7.02236781302845,1.73696559416621,13.70632917
"312","WellR06-C05H2B_day17",161,"15",17,"SKMEL5","PLX4720",7.33091687811462,2.04551465925237,14.875775
"313","WellR06-C05H2B_day18",214,"15",18,"SKMEL5","PLX4720",7.74146698640115,2.4560647675389,16.12682917
"314","WellR06-C05H2B_day19",220,"15",19,"SKMEL5","PLX4720",7.78135971352466,2.49595749466241,16.7051625
"315","WellR06-C05H2B_day20",247,"15",20,"SKMEL5","PLX4720",7.94836723158468,2.66296501272243,17.764825
"316","WellR06-C05H2B_day0",4,"16",0,"SKMEL5","PLX4720",2,-5.22881869049588,0
"317","WellR06-C05H2B_day1",12,"16",1,"SKMEL5","PLX4720",3.58496250072116,-3.64385618977472,1.712545833
"318","WellR06-C05H2B_day2",12,"16",2,"SKMEL5","PLX4720",3.58496250072116,-3.64385618977472,2.695325
"319","WellR06-C05H2B_day3",20,"16",3,"SKMEL5","PLX4720",4.32192809488736,-2.90689059560852,3.764479167
"320","WellR06-C05H2B_day4",36,"16",4,"SKMEL5","PLX4720",5.16992500144231,-2.05889368905357,4.903575
"321","WellR06-C05H2B_day5",69,"16",5,"SKMEL5","PLX4720",6.10852445677817,-1.12029423371771,5.954283333
"322","WellR06-C05H2B_day6",150,"16",6,"SKMEL5","PLX4720",7.22881869049588,0,6.897975
"323","WellR06-C05H2B_day7",157,"16",7,"SKMEL5","PLX4720",7.29462074889163,0.0658020583957466,6.982258333
"324","WellR06-C05H2B_day8",245,"16",8,"SKMEL5","PLX4720",7.93663793900257,0.707819248506691,7.6926375
"325","WellR06-C05H2B_day9",377,"16",9,"SKMEL5","PLX4720",8.55842071326866,1.32960202277278,8.924766667
"326","WellR06-C05H2B_day10",472,"16",10,"SKMEL5","PLX4720",8.88264304936184,1.65382435886596,9.731066667
"327","WellR06-C05H2B_day11",595,"16",11,"SKMEL5","PLX4720",9.21674585819531,1.98792716769943,10.7534125
"328","WellR06-C05H2B_day12",621,"16",12,"SKMEL5","PLX4720",9.27844945822048,2.0496307677246,10.99522083
"329","WellR06-C05H2B_day13",659,"16",13,"SKMEL5","PLX4720",9.36413465500805,2.13531596451217,11.78024167
"330","WellR06-C05H2B_day14",740,"16",14,"SKMEL5","PLX4720",9.53138146051631,2.30256277002043,12.73057917
"331","WellR06-C05H2B_day15",785,"16",15,"SKMEL5","PLX4720",9.61654884377899,2.38773015328311,12.9729875
"332","WellR06-C05H2B_day16",803,"16",16,"SKMEL5","PLX4720",9.64925617751731,2.42043748702143,13.70632917
"333","WellR06-C05H2B_day17",935,"16",17,"SKMEL5","PLX4720",9.868822554775,2.64000386427912,14.875775
"334","WellR06-C05H2B_day18",1046,"16",18,"SKMEL5","PLX4720",10.0306671362469,2.80184844575106,16.12682917
"335","WellR06-C05H2B_day19",1036,"16",19,"SKMEL5","PLX4720",10.0168082876866,2.78798959719067,16.7051625
"336","WellR06-C05H2B_day20",1135,"16",20,"SKMEL5","PLX4720",10.1484765821783,2.9196578916824,17.764825
"337","WellR06-C05H2B_day0",3,"17",0,"SKMEL5","PLX4720",1.58496250072116,-5.23521646169403,0
"338","WellR06-C05H2B_day1",7,"17",1,"SKMEL5","PLX4720",2.8073549220576,-4.01282404035758,1.712545833
"339","WellR06-C05H2B_day2",11,"17",2,"SKMEL5","PLX4720",3.4594316186373,-3.36074734377789,2.695325
"340","WellR06-C05H2B_day3",16,"17",3,"SKMEL5","PLX4720",4,-2.82017896241519,3.764479167
"341","WellR06-C05H2B_day4",26,"17",4,"SKMEL5","PLX4720",4.70043971814109,-2.1197392442741,4.903575
"342","WellR06-C05H2B_day5",55,"17",5,"SKMEL5","PLX4720",5.78135971352466,-1.03881924889053,5.954283333
"343","WellR06-C05H2B_day6",113,"17",6,"SKMEL5","PLX4720",6.82017896241519,0,6.897975
"344","WellR06-C05H2B_day7",104,"17",7,"SKMEL5","PLX4720",6.70043971814109,-0.119739244274096,6.982258333
"345","WellR06-C05H2B_day8",173,"17",8,"SKMEL5","PLX4720",7.43462822763672,0.614449265221537,7.6926375
"346","WellR06-C05H2B_day9",184,"17",9,"SKMEL5","PLX4720",7.52356195605701,0.703382993641825,8.924766667
"347","WellR06-C05H2B_day10",208,"17",10,"SKMEL5","PLX4720",7.70043971814109,0.880260755725904,9.731066667
"348","WellR06-C05H2B_day11",234,"17",11,"SKMEL5","PLX4720",7.8703647195834,1.05018575716822,10.7534125
"349","WellR06-C05H2B_day12",253,"17",12,"SKMEL5","PLX4720",7.98299357469431,1.16281461227912,10.99522083
"350","WellR06-C05H2B_day13",259,"17",13,"SKMEL5","PLX4720",8.01680828768655,1.19662932527137,11.78024167
"351","WellR06-C05H2B_day14",290,"17",14,"SKMEL5","PLX4720",8.17990909001493,1.35973012759975,12.73057917
"352","WellR06-C05H2B_day15",286,"17",15,"SKMEL5","PLX4720",8.15987133677839,1.3396923743632,12.9729875
"353","WellR06-C05H2B_day16",319,"17",16,"SKMEL5","PLX4720",8.31741261376487,1.49723365134968,13.70632917
"354","WellR06-C05H2B_day17",406,"17",17,"SKMEL5","PLX4720",8.66533591718518,1.84515695476999,14.875775
"355","WellR06-C05H2B_day18",441,"17",18,"SKMEL5","PLX4720",8.78463484555752,1.96445588314233,16.12682917
"356","WellR06-C05H2B_day19",457,"17",19,"SKMEL5","PLX4720",8.83605035505807,2.01587139264288,16.7051625
"357","WellR06-C05H2B_day20",517,"17",20,"SKMEL5","PLX4720",9.01402047031493,2.19384150789975,17.764825
"358","WellR06-C05H2B_day0",3,"18",0,"SKMEL5","PLX4720",1.58496250072116,-4.92283213947754,0
"359","WellR06-C05H2B_day1",5,"18",1,"SKMEL5","PLX4720",2.32192809488736,-4.18586654531133,1.712545833
"360","WellR06-C05H2B_day2",11,"18",2,"SKMEL5","PLX4720",3.4594316186373,-3.0483630215614,2.695325
"361","WellR06-C05H2B_day3",16,"18",3,"SKMEL5","PLX4720",4,-2.5077946401987,3.764479167
"362","WellR06-C05H2B_day4",33,"18",4,"SKMEL5","PLX4720",5.04439411935845,-1.46340052084024,4.903575
"363","WellR06-C05H2B_day5",66,"18",5,"SKMEL5","PLX4720",6.04439411935845,-0.463400520840243,5.954283333
"364","WellR06-C05H2B_day6",91,"18",6,"SKMEL5","PLX4720",6.5077946401987,0,6.897975
"365","WellR06-C05H2B_day7",93,"18",7,"SKMEL5","PLX4720",6.53915881110803,0.0313641709093346,6.982258333
"366","WellR06-C05H2B_day8",122,"18",8,"SKMEL5","PLX4720",6.93073733756289,0.42294269736419,7.6926375
"367","WellR06-C05H2B_day9",164,"18",9,"SKMEL5","PLX4720",7.35755200461808,0.849757364419387,8.924766667
"368","WellR06-C05H2B_day10",168,"18",10,"SKMEL5","PLX4720",7.39231742277876,0.884522782580064,9.731066667
"369","WellR06-C05H2B_day11",188,"18",11,"SKMEL5","PLX4720",7.55458885167764,1.04679421147894,10.7534125
"370","WellR06-C05H2B_day12",81,"18",12,"SKMEL5","PLX4720",6.33985000288462,-0.167944637314072,10.99522083
"371","WellR06-C05H2B_day13",79,"18",13,"SKMEL5","PLX4720",6.3037807481771,-0.204013892021593,11.78024167
"372","WellR06-C05H2B_day14",113,"18",14,"SKMEL5","PLX4720",6.82017896241519,0.312384322216491,12.73057917
"373","WellR06-C05H2B_day15",109,"18",15,"SKMEL5","PLX4720",6.76818432477693,0.26038968457823,12.9729875
"374","WellR06-C05H2B_day16",129,"18",16,"SKMEL5","PLX4720",7.01122725542325,0.503432615224558,13.70632917
"375","WellR06-C05H2B_day17",145,"18",17,"SKMEL5","PLX4720",7.17990909001493,0.672114449816238,14.875775
"376","WellR06-C05H2B_day18",178,"18",18,"SKMEL5","PLX4720",7.4757334309664,0.967938790767701,16.12682917
"377","WellR06-C05H2B_day19",190,"18",19,"SKMEL5","PLX4720",7.56985560833095,1.06206096813225,16.7051625
"378","WellR06-C05H2B_day20",235,"18",20,"SKMEL5","PLX4720",7.876516946565,1.3687223063663,17.764825
"379","WellR06-C05H2B_day0",3,"19",0,"SKMEL5","PLX4720",1.58496250072116,-4.8073549220576,0
"380","WellR06-C05H2B_day1",5,"19",1,"SKMEL5","PLX4720",2.32192809488736,-4.0703893278914,1.712545833
"381","WellR06-C05H2B_day2",8,"19",2,"SKMEL5","PLX4720",3,-3.39231742277876,2.695325
"382","WellR06-C05H2B_day3",11,"19",3,"SKMEL5","PLX4720",3.4594316186373,-2.93288580414146,3.764479167
"383","WellR06-C05H2B_day4",30,"19",4,"SKMEL5","PLX4720",4.90689059560852,-1.48542682717024,4.903575
"384","WellR06-C05H2B_day5",55,"19",5,"SKMEL5","PLX4720",5.78135971352466,-0.610957709254101,5.954283333
"385","WellR06-C05H2B_day6",84,"19",6,"SKMEL5","PLX4720",6.39231742277876,0,6.897975
"386","WellR06-C05H2B_day7",88,"19",7,"SKMEL5","PLX4720",6.4594316186373,0.0671141958585366,6.982258333
"387","WellR06-C05H2B_day8",113,"19",8,"SKMEL5","PLX4720",6.82017896241519,0.427861539636427,7.6926375
"388","WellR06-C05H2B_day9",107,"19",9,"SKMEL5","PLX4720",6.74146698640115,0.349149563622387,8.924766667
"389","WellR06-C05H2B_day10",138,"19",10,"SKMEL5","PLX4720",7.10852445677817,0.716207033999408,9.731066667
"390","WellR06-C05H2B_day11",201,"19",11,"SKMEL5","PLX4720",7.65105169117893,1.25873426840017,10.7534125
"391","WellR06-C05H2B_day12",208,"19",12,"SKMEL5","PLX4720",7.70043971814109,1.30812229536233,10.99522083
"392","WellR06-C05H2B_day13",276,"19",13,"SKMEL5","PLX4720",8.10852445677817,1.71620703399941,11.78024167
"393","WellR06-C05H2B_day14",386,"19",14,"SKMEL5","PLX4720",8.59245703726808,2.20013961448932,12.73057917
"394","WellR06-C05H2B_day15",398,"19",15,"SKMEL5","PLX4720",8.63662462054365,2.24430719776489,12.9729875
"395","WellR06-C05H2B_day16",452,"19",16,"SKMEL5","PLX4720",8.82017896241519,2.42786153963643,13.70632917
"396","WellR06-C05H2B_day17",610,"19",17,"SKMEL5","PLX4720",9.25266543245025,2.86034800967149,14.875775
"397","WellR06-C05H2B_day18",757,"19",18,"SKMEL5","PLX4720",9.56414948998573,3.17183206720697,16.12682917
"398","WellR06-C05H2B_day19",804,"19",19,"SKMEL5","PLX4720",9.65105169117893,3.25873426840017,16.7051625
"399","WellR06-C05H2B_day20",919,"19",20,"SKMEL5","PLX4720",9.84392105128904,3.45160362851027,17.764825
"400","WellR06-C05H2B_day0",7,"20",0,"SKMEL5","PLX4720",2.8073549220576,-3.86507041991389,0
"401","WellR06-C05H2B_day1",9,"20",1,"SKMEL5","PLX4720",3.16992500144231,-3.50250034052918,1.712545833
"402","WellR06-C05H2B_day2",20,"20",2,"SKMEL5","PLX4720",4.32192809488736,-2.35049724708413,2.695325
"403","WellR06-C05H2B_day3",22,"20",3,"SKMEL5","PLX4720",4.4594316186373,-2.2129937233342,3.764479167
"404","WellR06-C05H2B_day4",41,"20",4,"SKMEL5","PLX4720",5.35755200461808,-1.31487333735341,4.903575
"405","WellR06-C05H2B_day5",73,"20",5,"SKMEL5","PLX4720",6.18982455888002,-0.482600783091478,5.954283333
"406","WellR06-C05H2B_day6",102,"20",6,"SKMEL5","PLX4720",6.6724253419715,0,6.897975
"407","WellR06-C05H2B_day7",110,"20",7,"SKMEL5","PLX4720",6.78135971352466,0.108934371553165,6.982258333
"408","WellR06-C05H2B_day8",120,"20",8,"SKMEL5","PLX4720",6.90689059560852,0.234465253637024,7.6926375
"409","WellR06-C05H2B_day9",127,"20",9,"SKMEL5","PLX4720",6.98868468677217,0.31625934480067,8.924766667
"410","WellR06-C05H2B_day10",147,"20",10,"SKMEL5","PLX4720",7.19967234483636,0.527247002864869,9.731066667
"411","WellR06-C05H2B_day11",159,"20",11,"SKMEL5","PLX4720",7.31288295528436,0.640457613312861,10.7534125
"412","WellR06-C05H2B_day12",170,"20",12,"SKMEL5","PLX4720",7.4093909361377,0.736965594166207,10.99522083
"413","WellR06-C05H2B_day13",170,"20",13,"SKMEL5","PLX4720",7.4093909361377,0.736965594166207,11.78024167
"414","WellR06-C05H2B_day14",191,"20",14,"SKMEL5","PLX4720",7.57742882803575,0.905003486064254,12.73057917
"415","WellR06-C05H2B_day15",194,"20",15,"SKMEL5","PLX4720",7.59991284218713,0.927487500215633,12.9729875
"416","WellR06-C05H2B_day16",192,"20",16,"SKMEL5","PLX4720",7.58496250072116,0.912537158749661,13.70632917
"417","WellR06-C05H2B_day17",228,"20",17,"SKMEL5","PLX4720",7.83289001416474,1.16046467219325,14.875775
"418","WellR06-C05H2B_day18",248,"20",18,"SKMEL5","PLX4720",7.95419631038687,1.28177096841538,16.12682917
"419","WellR06-C05H2B_day19",291,"20",19,"SKMEL5","PLX4720",8.18487534290828,1.51245000093679,16.7051625
"420","WellR06-C05H2B_day20",305,"20",20,"SKMEL5","PLX4720",8.25266543245025,1.58024009047875,17.764825
"421","WellR06-C06H2B_day0",2,"21",0,"SKMEL5","PLX4720",1,-4.58496250072116,0
"422","WellR06-C06H2B_day1",4,"21",1,"SKMEL5","PLX4720",2,-3.58496250072116,1.712545833
"423","WellR06-C06H2B_day2",5,"21",2,"SKMEL5","PLX4720",2.32192809488736,-3.26303440583379,2.695325
"424","WellR06-C06H2B_day3",11,"21",3,"SKMEL5","PLX4720",3.4594316186373,-2.12553088208386,3.764479167
"425","WellR06-C06H2B_day4",20,"21",4,"SKMEL5","PLX4720",4.32192809488736,-1.26303440583379,4.903575
"426","WellR06-C06H2B_day5",21,"21",5,"SKMEL5","PLX4720",4.39231742277876,-1.1926450779424,5.954283333
"427","WellR06-C06H2B_day6",48,"21",6,"SKMEL5","PLX4720",5.58496250072116,0,6.897975
"428","WellR06-C06H2B_day7",47,"21",7,"SKMEL5","PLX4720",5.55458885167764,-0.0303736490435185,6.982258333
"429","WellR06-C06H2B_day8",46,"21",8,"SKMEL5","PLX4720",5.52356195605701,-0.061400544664143,7.6926375
"430","WellR06-C06H2B_day9",57,"21",9,"SKMEL5","PLX4720",5.83289001416474,0.247927513443585,8.924766667
"431","WellR06-C06H2B_day10",74,"21",10,"SKMEL5","PLX4720",6.20945336562895,0.624490864907794,9.731066667
"432","WellR06-C06H2B_day11",80,"21",11,"SKMEL5","PLX4720",6.32192809488736,0.736965594166207,10.7534125
"433","WellR06-C06H2B_day12",82,"21",12,"SKMEL5","PLX4720",6.35755200461808,0.772589503896928,10.99522083
"434","WellR06-C06H2B_day13",96,"21",13,"SKMEL5","PLX4720",6.58496250072116,1,11.78024167
"435","WellR06-C06H2B_day14",118,"21",14,"SKMEL5","PLX4720",6.88264304936184,1.29768054864069,12.73057917
"436","WellR06-C06H2B_day15",118,"21",15,"SKMEL5","PLX4720",6.88264304936184,1.29768054864069,12.9729875
"437","WellR06-C06H2B_day16",146,"21",16,"SKMEL5","PLX4720",7.18982455888002,1.60486205815886,13.70632917
"438","WellR06-C06H2B_day17",159,"21",17,"SKMEL5","PLX4720",7.31288295528436,1.7279204545632,14.875775
"439","WellR06-C06H2B_day18",182,"21",18,"SKMEL5","PLX4720",7.5077946401987,1.92283213947754,16.12682917
"440","WellR06-C06H2B_day19",241,"21",19,"SKMEL5","PLX4720",7.91288933622996,2.32792683550881,16.7051625
